flag_row,repository,project,antipattern,relative_path,line_from,line_to,source_role,source_sha256,source_file_exists,in_source_manifest,source_frame_status,span_in_bounds,fragment_alignment,fragment_found_in_source_file
93,AlexSpeal/Tracking-Bot,AlexSpeal_Tracking-Bot,Implicit Columns,scrapper/src/main/java/edu/java/domain/implementations/jooq/repository/JooqLinkRepository.java,41,41,application/query source,3f1be22a6a1b1531e4da9607d9b2b0dffbca6598b1d2fff633e782ee8d816333,true,true,src,true,archived_fragment_within_span,true
94,AlexSpeal/Tracking-Bot,AlexSpeal_Tracking-Bot,Implicit Columns,scrapper/src/main/java/edu/java/domain/implementations/jooq/repository/JooqLinkRepository.java,59,59,application/query source,3f1be22a6a1b1531e4da9607d9b2b0dffbca6598b1d2fff633e782ee8d816333,true,true,src,true,archived_fragment_within_span,true
95,AlexSpeal/Tracking-Bot,AlexSpeal_Tracking-Bot,ID Required,scrapper/src/main/java/edu/java/domain/implementations/jooq/tables/Link.java,67,68,generated schema,7e0120e80de74fbb3f9b0d81f7728bf947f101945ed4dd9db95cbf6a51dc1b00,true,true,src,true,whitespace_normalized_exact,true
96,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,ID Required,scrapper/src/main/java/edu/java/scrapper/domain/jooq/generated/tables/Chat.java,65,65,generated schema,50187894baa28349f21f156e4f991f42091d3ca2437d6aababe0044a4b52cd08,true,true,src,true,trimmed_exact,true
97,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,ID Required,scrapper/src/main/java/edu/java/scrapper/domain/jooq/generated/tables/Link.java,66,66,generated schema,c61367ec6fc74b490b16c72f35a20c7c72f1aa69da87efcc6b8418a47d324658,true,true,src,true,trimmed_exact,true
98,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqAssignmentRepository.java,37,37,application/query source,4383e9d9335938840f1ba102edb1c5047137dcb33c3a54a1cfb2d5257f28761d,true,true,src,true,trimmed_exact,true
99,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqAssignmentRepository.java,46,46,application/query source,4383e9d9335938840f1ba102edb1c5047137dcb33c3a54a1cfb2d5257f28761d,true,true,src,true,trimmed_exact,true
100,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqAssignmentRepository.java,54,54,application/query source,4383e9d9335938840f1ba102edb1c5047137dcb33c3a54a1cfb2d5257f28761d,true,true,src,true,trimmed_exact,true
101,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqChatRepository.java,46,46,application/query source,4155d1d0933e00bf6735e27e3fa9754a076c1d9d1b4afd1a4f57b7eb16d21abc,true,true,src,true,trimmed_exact,true
102,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqLinkRepository.java,70,70,application/query source,c4ce5de2166f4197656f29bb13237e4c631b93dd17534061f472a0ba731fdade,true,true,src,true,trimmed_exact,true
103,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqLinkRepository.java,79,79,application/query source,c4ce5de2166f4197656f29bb13237e4c631b93dd17534061f472a0ba731fdade,true,true,src,true,trimmed_exact,true
104,Alexandr-Kokorin/JavaCourse2024,Alexandr-Kokorin_JavaCourse2024,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/domain/jooq/JooqLinkRepository.java,88,88,application/query source,c4ce5de2166f4197656f29bb13237e4c631b93dd17534061f472a0ba731fdade,true,true,src,true,trimmed_exact,true
105,AlexzTj/p2p,AlexzTj_p2p,Rounding Errors,src/main/generated/org/jooq/generated/public_/tables/Transaction.java,69,69,generated schema,a8ce5799828790220d34de3b73084f15bf4b82ad3a12acf1ac19e837ee59102b,true,true,src,true,trimmed_exact,true
106,AlexzTj/p2p,AlexzTj_p2p,Rounding Errors,src/main/generated/org/jooq/generated/public_/tables/User.java,74,74,generated schema,00930f5fd08833651adf0937879551f567bee13a4a66f29c5a410ea0c76eefae,true,true,src,true,trimmed_exact,true
107,AlexzTj/p2p,AlexzTj_p2p,Implicit Columns,src/main/java/p2p/repository/TransactionRepository.java,30,30,application/query source,64d5459d3c8ead944fe7df0b9fce7cbc29070ceed4ae77aca616f0dedab03289,true,true,src,true,archived_fragment_within_span,true
108,AlexzTj/p2p,AlexzTj_p2p,Implicit Columns,src/main/java/p2p/repository/TransactionRepository.java,37,37,application/query source,64d5459d3c8ead944fe7df0b9fce7cbc29070ceed4ae77aca616f0dedab03289,true,true,src,true,archived_fragment_within_span,true
109,AlexzTj/p2p,AlexzTj_p2p,Implicit Columns,src/main/java/p2p/repository/UserRepository.java,19,19,application/query source,373544fccb153eded142de20284d07ff42df9f57c6ac4ce22de897df69ba296a,true,true,src,true,trimmed_exact,true
110,AlexzTj/p2p,AlexzTj_p2p,Implicit Columns,src/main/java/p2p/repository/UserRepository.java,26,26,application/query source,373544fccb153eded142de20284d07ff42df9f57c6ac4ce22de897df69ba296a,true,true,src,true,trimmed_exact,true
111,AlexzTj/p2p,AlexzTj_p2p,Implicit Columns,src/main/java/p2p/repository/UserRepository.java,34,34,application/query source,373544fccb153eded142de20284d07ff42df9f57c6ac4ce22de897df69ba296a,true,true,src,true,trimmed_exact,true
112,AlphaFoxz/oneboot,AlphaFoxz_oneboot,Implicit Columns,preset_sys/src/main/java/com/github/alphafoxz/oneboot/preset_sys/domain/user/UserRepoImpl.java,28,28,application/query source,84d458643699d1ea01f44c7f397a0f1f5d3ac991c762a6fb75b694eedef30546,true,true,src,true,trimmed_exact,true
113,AlphaFoxz/oneboot,AlphaFoxz_oneboot,Implicit Columns,preset_sys/src/main/java/com/github/alphafoxz/oneboot/preset_sys/domain/user/UserRepoImpl.java,34,34,application/query source,84d458643699d1ea01f44c7f397a0f1f5d3ac991c762a6fb75b694eedef30546,true,true,src,true,trimmed_exact,true
114,AlphaFoxz/oneboot,AlphaFoxz_oneboot,Implicit Columns,preset_sys/src/main/java/com/github/alphafoxz/oneboot/preset_sys/domain/user/UserRepoImpl.java,37,37,application/query source,84d458643699d1ea01f44c7f397a0f1f5d3ac991c762a6fb75b694eedef30546,true,true,src,true,trimmed_exact,true
115,AlphaFoxz/oneboot,AlphaFoxz_oneboot,ID Required,preset_sys/src/main/java/com/github/alphafoxz/oneboot/preset_sys/gen/jooq/tables/PsysAccount.java,61,61,generated schema,3d1e922bdf7f55cbeb520422f3933907382fe8c91b588292b510f41039001f89,true,true,src,true,trimmed_exact,true
116,AlphaFoxz/oneboot,AlphaFoxz_oneboot,ID Required,preset_sys/src/main/java/com/github/alphafoxz/oneboot/preset_sys/gen/jooq/tables/PsysToken.java,59,59,generated schema,82477d6da91b99a6374ccc34b01ff48e2f3698ae4f5b167c5824dd4bfbed9871,true,true,src,true,trimmed_exact,true
117,AlphaFoxz/oneboot,AlphaFoxz_oneboot,Keyless Entry,preset_sys/src/main/java/com/github/alphafoxz/oneboot/preset_sys/gen/jooq/tables/PsysToken.java,79,79,generated schema,82477d6da91b99a6374ccc34b01ff48e2f3698ae4f5b167c5824dd4bfbed9871,true,true,src,true,trimmed_exact,true
118,AlphaFoxz/oneboot,AlphaFoxz_oneboot,ID Required,preset_sys/src/main/java/com/github/alphafoxz/oneboot/preset_sys/gen/jooq/tables/PsysUser.java,61,61,generated schema,239662c78152ff14764f1b7ba308d8e781ffab1b29db9b7c8ca4fd3af33128ac,true,true,src,true,trimmed_exact,true
119,AlphaFoxz/oneboot,AlphaFoxz_oneboot,Keyless Entry,preset_sys/src/main/java/com/github/alphafoxz/oneboot/preset_sys/gen/jooq/tables/PsysUser.java,91,91,generated schema,239662c78152ff14764f1b7ba308d8e781ffab1b29db9b7c8ca4fd3af33128ac,true,true,src,true,trimmed_exact,true
120,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,ID Required,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Chat.java,65,66,generated schema,7c702e344723f0cbdc49cc3213821c45d0daca2a4e9f838f350ccf3a8eaffa93,true,true,src,true,whitespace_normalized_exact,true
121,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,ID Required,scrapper/src/main/java/edu/java/scrapper/domain/jooq/tables/Link.java,67,68,generated schema,552c0fb56a370ade37b2bc7240bda2a746ef87f90d66dca7a7c6f40f62031a38,true,true,src,true,whitespace_normalized_exact,true
122,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqChatRepository.java,25,25,application/query source,9c9f699a3bb1a6c295663da531d013e0729fd817afb03d85a5822513f1bac1c9,true,true,src,true,trimmed_exact,true
123,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqChatRepository.java,34,34,application/query source,9c9f699a3bb1a6c295663da531d013e0729fd817afb03d85a5822513f1bac1c9,true,true,src,true,trimmed_exact,true
124,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,26,26,application/query source,ac34d208b4ffb5f17f055b0bcf839f9d719e20fb1de3db3682f8f874d169538a,true,true,src,true,trimmed_exact,true
125,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,34,34,application/query source,ac34d208b4ffb5f17f055b0bcf839f9d719e20fb1de3db3682f8f874d169538a,true,true,src,true,trimmed_exact,true
126,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,41,41,application/query source,ac34d208b4ffb5f17f055b0bcf839f9d719e20fb1de3db3682f8f874d169538a,true,true,src,true,trimmed_exact,true
127,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,52,52,application/query source,ac34d208b4ffb5f17f055b0bcf839f9d719e20fb1de3db3682f8f874d169538a,true,true,src,true,trimmed_exact,true
128,AnastasiaPleshkova/tnkf-tracker,AnastasiaPleshkova_tnkf-tracker,Implicit Columns,scrapper/src/main/java/edu/java/scrapper/repositories/jooq/JooqLinkRepository.java,63,63,application/query source,ac34d208b4ffb5f17f055b0bcf839f9d719e20fb1de3db3682f8f874d169538a,true,true,src,true,trimmed_exact,true
129,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,ID Required,scrapper/src/main/java/edu/java/domain/jooq/tables/Link.java,68,68,generated schema,fd183870baf7a93d4600860a435a43513114cbd35b2a0dc5e5ac522d3e2196d1,true,true,src,true,trimmed_exact,true
130,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/JooqChatLinkRepository.java,39,39,application/query source,22c96c6cacf27a6ca8de044c299729c8339171d98b66b0116a2c1bd1a3dcc147,true,true,src,true,archived_fragment_within_span,true
131,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/JooqChatLinkRepository.java,48,48,application/query source,22c96c6cacf27a6ca8de044c299729c8339171d98b66b0116a2c1bd1a3dcc147,true,true,src,true,archived_fragment_within_span,true
132,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/JooqChatLinkRepository.java,59,59,application/query source,22c96c6cacf27a6ca8de044c299729c8339171d98b66b0116a2c1bd1a3dcc147,true,true,src,true,archived_fragment_within_span,true
133,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/JooqChatRepository.java,21,21,application/query source,216149044bb05556a670ecefd3e86bd083b1edee7c6099a4422f09684f8147c5,true,true,src,true,trimmed_exact,true
134,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/JooqLinkRepository.java,25,25,application/query source,9eca4476d35fe3ff243cc01a8f48c3e5baa0d89e520d9ae34274d72af644be2b,true,true,src,true,archived_fragment_within_span,true
135,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/JooqLinkRepository.java,58,58,application/query source,9eca4476d35fe3ff243cc01a8f48c3e5baa0d89e520d9ae34274d72af644be2b,true,true,src,true,trimmed_exact,true
136,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/JooqLinkRepository.java,68,68,application/query source,9eca4476d35fe3ff243cc01a8f48c3e5baa0d89e520d9ae34274d72af644be2b,true,true,src,true,trimmed_exact,true
137,AndrewSalygin/LinkTracker-Tinkoff,AndrewSalygin_LinkTracker-Tinkoff,Implicit Columns,scrapper/src/main/java/edu/java/repository/jooq/JooqLinkRepository.java,77,77,application/query source,9eca4476d35fe3ff243cc01a8f48c3e5baa0d89e520d9ae34274d72af644be2b,true,true,src,true,archived_fragment_within_span,true
138,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqChatRepository.java,35,35,application/query source,1035775dc7b0d9dd6ca4629edd4d68da4745331cbcf2dd44377bc2dbd5177ba8,true,true,src,true,trimmed_exact,true
139,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqChatRepository.java,44,44,application/query source,1035775dc7b0d9dd6ca4629edd4d68da4745331cbcf2dd44377bc2dbd5177ba8,true,true,src,true,trimmed_exact,true
140,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqChatToLinkRepository.java,56,56,application/query source,72d9885145675faa66f562d3a4dc7f964a77b61c8e3984f68e86eae790cd5876,true,true,src,true,trimmed_exact,true
141,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqChatToLinkRepository.java,66,66,application/query source,72d9885145675faa66f562d3a4dc7f964a77b61c8e3984f68e86eae790cd5876,true,true,src,true,trimmed_exact,true
142,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqChatToLinkRepository.java,76,76,application/query source,72d9885145675faa66f562d3a4dc7f964a77b61c8e3984f68e86eae790cd5876,true,true,src,true,trimmed_exact,true
143,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqChatToLinkRepository.java,86,86,application/query source,72d9885145675faa66f562d3a4dc7f964a77b61c8e3984f68e86eae790cd5876,true,true,src,true,trimmed_exact,true
144,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqLinkRepository.java,49,49,application/query source,7cba4d49dcd0ff54a6185c8c5d56d23a90aba855e1bab997705667da8f946ed3,true,true,src,true,trimmed_exact,true
145,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqLinkRepository.java,57,57,application/query source,7cba4d49dcd0ff54a6185c8c5d56d23a90aba855e1bab997705667da8f946ed3,true,true,src,true,trimmed_exact,true
146,Andrey582/NotificationBot,Andrey582_NotificationBot,Implicit Columns,scrapper/src/main/java/edu/java/database/jooq/repository/JooqLinkRepository.java,64,64,application/query source,7cba4d49dcd0ff54a6185c8c5d56d23a90aba855e1bab997705667da8f946ed3,true,true,src,true,trimmed_exact,true
147,Andrey582/NotificationBot,Andrey582_NotificationBot,ID Required,scrapper/src/main/java/edu/java/database/jooq/tables/Link.java,68,68,generated schema,5759fd05f2fb887b927bb6509dc0439f71c2a994fc0d6a6b7f45c9c375dc9e38,true,true,src,true,trimmed_exact,true
148,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,31 Flavors,src/main/java/onlinetutoring/com/teamelevenbackend/entity/tables/AvailableHours.java,75,75,generated schema,c71adb3f33749f1daea0da888713bcee61b3e90571a7ec9fc10761322733d957,true,true,src,true,trimmed_exact,true
149,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,31 Flavors,src/main/java/onlinetutoring/com/teamelevenbackend/entity/tables/Students.java,69,69,generated schema,1e69f6dc3e08ae02fa94af4ba84941d579150007e196d419b347af5e17c6679e,true,true,src,true,trimmed_exact,true
150,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,ID Required,src/main/java/onlinetutoring/com/teamelevenbackend/entity/tables/Tutors.java,59,59,generated schema,dd4a55dc8c4e23b6ea4cf3969ec4abb61975b5da511e9ca6e93450540ea231cb,true,true,src,true,trimmed_exact,true
151,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,ID Required,src/main/java/onlinetutoring/com/teamelevenbackend/entity/tables/Users.java,59,59,generated schema,0de63686554926954473a56e9d449fe4ddc9cf01c77444d721c061a90800f87e,true,true,src,true,trimmed_exact,true
152,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,ID Required,src/main/java/onlinetutoring/com/teamelevenbackend/entity/tables/Users.java,59,59,generated schema,0de63686554926954473a56e9d449fe4ddc9cf01c77444d721c061a90800f87e,true,true,src,true,trimmed_exact,true
153,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,Implicit Columns,src/main/java/onlinetutoring/com/teamelevenbackend/service/AppointmentService.java,65,67,application/query source,079be413848b17ead57db620370ac3c6c2a2fa0e78ead88c1ec98e8bf49dfa33,true,true,src,true,whitespace_normalized_exact,true
154,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,Implicit Columns,src/main/java/onlinetutoring/com/teamelevenbackend/service/AppointmentService.java,101,103,application/query source,079be413848b17ead57db620370ac3c6c2a2fa0e78ead88c1ec98e8bf49dfa33,true,true,src,true,trimmed_exact,true
155,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,Implicit Columns,src/main/java/onlinetutoring/com/teamelevenbackend/service/AppointmentService.java,155,159,application/query source,079be413848b17ead57db620370ac3c6c2a2fa0e78ead88c1ec98e8bf49dfa33,true,true,src,true,trimmed_exact,true
156,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,Implicit Columns,src/main/java/onlinetutoring/com/teamelevenbackend/service/AppointmentService.java,184,184,application/query source,079be413848b17ead57db620370ac3c6c2a2fa0e78ead88c1ec98e8bf49dfa33,true,true,src,true,trimmed_exact,true
157,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,Implicit Columns,src/main/java/onlinetutoring/com/teamelevenbackend/service/AppointmentService.java,194,196,application/query source,079be413848b17ead57db620370ac3c6c2a2fa0e78ead88c1ec98e8bf49dfa33,true,true,src,true,trimmed_exact,true
158,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,Implicit Columns,src/main/java/onlinetutoring/com/teamelevenbackend/service/AppointmentService.java,202,202,application/query source,079be413848b17ead57db620370ac3c6c2a2fa0e78ead88c1ec98e8bf49dfa33,true,true,src,true,trimmed_exact,true
159,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,Implicit Columns,src/main/java/onlinetutoring/com/teamelevenbackend/service/AppointmentService.java,253,257,application/query source,079be413848b17ead57db620370ac3c6c2a2fa0e78ead88c1ec98e8bf49dfa33,true,true,src,true,trimmed_exact,true
160,Ani512/online-tutoring-app-backend,Ani512_online-tutoring-app-backend,Implicit Columns,src/main/java/onlinetutoring/com/teamelevenbackend/service/AppointmentService.java,305,306,application/query source,079be413848b17ead57db620370ac3c6c2a2fa0e78ead88c1ec98e8bf49dfa33,true,true,src,true,trimmed_exact,true
